order_id,account_id,asset_id,order_date,order_type,quantity,unit_price,order_status,total_price
ORD01301,ACC00002,AST01301,24/06/2025,Transfer,3,47.5,Completed,142.5
ORD01302,ACC00407,AST01302,20/10/2025,Upgrade,10,198.0,Completed,1980.0
ORD01303,ACC00449,AST01303,04/10/2025,Transfer,2,36.0,Completed,72.0
ORD01304,ACC00914,AST01304,24/01/2025,Cease,5,28.8,Completed,144.0
ORD01305,ACC00112,AST01305,25/08/2024,Modify,1,47.5,Completed,47.5
ORD01306,ACC00286,AST01306,06/04/2024,Modify,2,225.0,In Progress,450.0
ORD01307,ACC00937,AST01307,17/08/2023,Cease,1,23.12,In Progress,23.12
ORD01308,ACC00362,AST01308,29/06/2025,New Installation,1,220.0,In Progress,220.0
ORD01309,ACC00771,AST01309,08/09/2023,Transfer,5,49.5,Completed,247.5
ORD01310,ACC00545,AST01310,18/01/2023,Upgrade,1,40.0,Completed,40.0
ORD01311,ACC00732,AST01311,10/05/2025,New Installation,1,21.0,Completed,21.0
ORD01312,ACC00893,AST01312,10/05/2024,Cease,1,180.0,Completed,180.0
ORD01313,ACC00965,AST01313,05/12/2023,Upgrade,1,198.0,Completed,198.0
ORD01314,ACC00015,AST01314,03/09/2025,Upgrade,3,34.2,Completed,102.6
ORD01315,ACC00608,AST01315,26/10/2023,Modify,2,198.0,Completed,396.0
ORD01316,ACC00456,AST01316,07/05/2024,Transfer,5,35.2,Completed,176.0
ORD01317,ACC00407,AST01317,06/10/2023,New Installation,2,165.0,In Progress,330.0
ORD01318,ACC00795,AST01318,27/01/2024,Cease,2,21.6,Completed,43.2
ORD01319,ACC00734,AST01319,26/04/2024,Upgrade,10,67.5,Completed,675.0
ORD01320,ACC00777,AST01320,18/05/2025,New Installation,1,14.25,Completed,14.25
ORD01321,ACC00849,AST01321,28/07/2025,Upgrade,1,9.5,Completed,9.5
ORD01322,ACC00133,AST01322,24/07/2025,Cease,3,135.0,Completed,405.0
ORD01323,ACC00299,AST01323,11/03/2025,New Installation,5,198.0,Completed,990.0
ORD01324,ACC00334,AST01324,07/06/2024,Modify,1,135.0,Completed,135.0
ORD01325,ACC00564,AST01325,16/08/2024,Transfer,2,40.5,In Progress,81.0
ORD01326,ACC00754,AST01326,30/07/2023,Cease,10,49.5,In Progress,495.0
ORD01327,ACC00088,AST01327,20/06/2024,Modify,1,40.5,Completed,40.5
ORD01328,ACC00883,AST01328,20/12/2023,New Installation,2,47.5,In Progress,95.0
ORD01329,ACC00312,AST01329,17/08/2025,Transfer,1,270.0,Open,270.0
ORD01330,ACC00241,AST01330,21/08/2024,Upgrade,1,21.0,Open,21.0
ORD01331,ACC00714,AST01331,24/01/2024,Cease,1,34.2,In Progress,34.2
ORD01332,ACC00962,AST01332,15/11/2023,Upgrade,2,330.0,In Progress,660.0
ORD01333,ACC00833,AST01333,13/07/2025,New Installation,1,180.0,In Progress,180.0
ORD01334,ACC00150,AST01334,28/08/2025,Modify,5,20.35,Completed,101.75
ORD01335,ACC00324,AST01335,18/03/2026,Transfer,2,23.12,Completed,46.24
ORD01336,ACC00590,AST01336,27/05/2023,Cease,10,198.0,Completed,1980.0
ORD01337,ACC00212,AST01337,27/04/2024,New Installation,1,48.0,Completed,48.0
ORD01338,ACC00526,AST01338,24/04/2024,Transfer,10,40.5,Completed,405.0
ORD01339,ACC00206,AST01339,21/07/2025,Modify,2,9.5,Completed,19.0
ORD01340,ACC00395,AST01340,13/05/2025,Modify,2,23.12,Completed,46.24
ORD01341,ACC00576,AST01341,11/11/2025,New Installation,10,187.5,Completed,1875.0
ORD01342,ACC00705,AST01342,28/03/2025,Transfer,1,14.25,Completed,14.25
ORD01343,ACC00613,AST01343,06/06/2025,Modify,5,28.8,Completed,144.0
ORD01344,ACC00531,AST01344,13/02/2026,New Installation,1,38.0,Completed,38.0
ORD01345,ACC00746,AST01345,21/06/2024,New Installation,2,38.0,Completed,76.0
ORD01346,ACC00501,AST01346,22/10/2024,New Installation,1,26.4,Open,26.4
ORD01347,ACC00068,AST01347,20/02/2025,Cease,3,12.6,Completed,37.8
ORD01348,ACC00595,AST01348,30/09/2023,Upgrade,1,41.8,Completed,41.8
ORD01349,ACC00797,AST01349,17/07/2023,Modify,10,11.88,In Progress,118.8
ORD01350,ACC00165,AST01350,10/01/2023,New Installation,1,12.6,Completed,12.6
ORD01351,ACC00613,AST01351,26/09/2024,Upgrade,3,24.0,Completed,72.0
ORD01352,ACC00573,AST01352,01/04/2023,Upgrade,10,270.0,Completed,2700.0
ORD01353,ACC00462,AST01353,13/04/2024,Transfer,5,26.4,Completed,132.0
ORD01354,ACC00354,AST01354,14/03/2026,Upgrade,1,24.0,Completed,24.0
ORD01355,ACC00393,AST01355,09/11/2023,Cease,3,15.4,Completed,46.2
ORD01356,ACC00593,AST01356,13/02/2024,New Installation,3,57.0,In Progress,171.0
ORD01357,ACC00288,AST01357,09/01/2026,Modify,1,28.8,Completed,28.8
ORD01358,ACC00184,AST01358,20/02/2023,Transfer,5,225.0,Completed,1125.0
ORD01359,ACC00185,AST01359,18/05/2023,Transfer,10,21.6,Completed,216.0
ORD01360,ACC00180,AST01360,06/10/2024,Upgrade,10,27.75,Completed,277.5
ORD01361,ACC00877,AST01361,18/03/2026,Modify,3,28.8,Completed,86.4
ORD01362,ACC00995,AST01362,01/10/2023,Transfer,2,41.8,In Progress,83.6
ORD01363,ACC00532,AST01363,31/12/2025,Upgrade,3,38.0,Completed,114.0
ORD01364,ACC00717,AST01364,04/11/2024,Upgrade,3,35.2,In Progress,105.6
ORD01365,ACC00341,AST01365,29/07/2024,New Installation,1,242.0,Completed,242.0
ORD01366,ACC00097,AST01366,18/11/2025,Transfer,5,24.0,Completed,120.0
ORD01367,ACC00319,AST01367,21/08/2023,Cease,5,14.0,Completed,70.0
ORD01368,ACC00108,AST01368,25/09/2023,Upgrade,1,11.88,Completed,11.88
ORD01369,ACC00477,AST01369,26/09/2025,Transfer,1,40.5,Completed,40.5
ORD01370,ACC00799,AST01370,10/05/2023,Cease,1,20.35,Completed,20.35
ORD01371,ACC00270,AST01371,12/07/2025,New Installation,5,8.55,In Progress,42.75
ORD01372,ACC00526,AST01372,30/11/2023,New Installation,3,30.0,Completed,90.0
ORD01373,ACC00060,AST01373,30/04/2023,Upgrade,2,27.75,Completed,55.5
ORD01374,ACC00995,AST01374,18/11/2023,Cease,2,16.65,In Progress,33.3
ORD01375,ACC00259,AST01375,04/04/2023,New Installation,1,198.0,Completed,198.0
ORD01376,ACC00059,AST01376,02/08/2025,Modify,10,18.5,Completed,185.0
ORD01377,ACC00698,AST01377,29/11/2024,Transfer,3,35.2,Completed,105.6
ORD01378,ACC00306,AST01378,20/10/2024,Transfer,2,16.65,Completed,33.3
ORD01379,ACC00970,AST01379,28/03/2025,New Installation,2,21.0,Completed,42.0
ORD01380,ACC00987,AST01380,19/09/2025,Transfer,3,35.2,Open,105.6
ORD01381,ACC00481,AST01381,16/02/2026,Transfer,10,165.0,Completed,1650.0
ORD01382,ACC00547,AST01382,12/11/2023,Upgrade,1,17.5,Completed,17.5
ORD01383,ACC00480,AST01383,08/10/2024,Upgrade,5,20.35,Completed,101.75
ORD01384,ACC00443,AST01384,14/06/2024,Cease,1,24.0,In Progress,24.0
ORD01385,ACC00445,AST01385,07/12/2025,Upgrade,1,180.0,Completed,180.0
ORD01386,ACC00606,AST01386,01/01/2024,Modify,10,162.0,In Progress,1620.0
ORD01387,ACC00966,AST01387,17/07/2024,Cease,1,275.0,Completed,275.0
ORD01388,ACC00281,AST01388,10/11/2025,New Installation,3,165.0,Completed,495.0
ORD01389,ACC00860,AST01389,13/03/2025,Transfer,1,14.0,Completed,14.0
ORD01390,ACC00378,AST01390,18/02/2024,New Installation,1,49.5,Completed,49.5
ORD01391,ACC00568,AST01391,24/04/2025,Cease,1,12.6,Completed,12.6
ORD01392,ACC00946,AST01392,25/11/2024,Transfer,2,15.4,Open,30.8
ORD01393,ACC00866,AST01393,09/11/2025,Upgrade,10,10.45,Open,104.5
ORD01394,ACC00345,AST01394,04/11/2024,New Installation,1,220.0,Completed,220.0
ORD01395,ACC00927,AST01395,04/03/2023,Modify,2,32.0,Open,64.0
ORD01396,ACC00167,AST01396,04/11/2023,Upgrade,10,275.0,Completed,2750.0
ORD01397,ACC00241,AST01397,19/01/2025,Upgrade,1,220.0,Open,220.0
ORD01398,ACC00036,AST01398,27/07/2023,Modify,3,17.5,Completed,52.5
ORD01399,ACC00394,AST01399,09/03/2023,Transfer,3,30.0,Completed,90.0
ORD01400,ACC00906,AST01400,19/05/2025,Cease,1,220.0,Completed,220.0
ORD01401,ACC00071,AST01401,30/03/2023,Modify,3,165.0,Completed,495.0
ORD01402,ACC00462,AST01402,03/12/2024,Upgrade,5,330.0,Completed,1650.0
ORD01403,ACC00067,AST01403,07/01/2023,New Installation,2,10.45,Open,20.9
ORD01404,ACC00338,AST01404,13/02/2023,Modify,5,56.25,In Progress,281.25
ORD01405,ACC00553,AST01405,16/11/2025,New Installation,1,32.0,Completed,32.0
ORD01406,ACC00845,AST01406,10/04/2025,New Installation,2,57.0,Completed,114.0
ORD01407,ACC00889,AST01407,21/03/2023,Cease,1,198.0,Completed,198.0
ORD01408,ACC00100,AST01408,17/09/2024,New Installation,1,35.2,In Progress,35.2
ORD01409,ACC00410,AST01409,15/11/2024,Upgrade,3,14.25,Completed,42.75
ORD01410,ACC00069,AST01410,01/03/2024,Modify,10,242.0,Completed,2420.0
ORD01411,ACC00186,AST01411,21/01/2026,Transfer,10,41.8,Completed,418.0
ORD01412,ACC00942,AST01412,04/04/2025,Upgrade,3,18.5,Open,55.5
ORD01413,ACC00334,AST01413,24/04/2023,Upgrade,2,225.0,Open,450.0
ORD01414,ACC00213,AST01414,06/11/2024,Cease,10,47.5,Completed,475.0
ORD01415,ACC00231,AST01415,29/11/2024,Transfer,1,270.0,Completed,270.0
ORD01416,ACC00971,AST01416,06/02/2023,New Installation,5,12.6,Completed,63.0
ORD01417,ACC00276,AST01417,14/04/2023,Transfer,10,49.5,In Progress,495.0
ORD01418,ACC00001,AST01418,03/06/2024,New Installation,10,21.6,In Progress,216.0
ORD01419,ACC00200,AST01419,23/07/2023,Cease,1,198.0,Completed,198.0
ORD01420,ACC00076,AST01420,16/06/2023,New Installation,3,198.0,Completed,594.0
ORD01421,ACC00117,AST01421,26/04/2023,Upgrade,1,165.0,In Progress,165.0
ORD01422,ACC00431,AST01422,19/01/2024,Transfer,10,270.0,Completed,2700.0
ORD01423,ACC00956,AST01423,15/12/2025,Modify,10,28.8,Completed,288.0
ORD01424,ACC01000,AST01424,15/05/2023,Upgrade,10,330.0,Completed,3300.0
ORD01425,ACC00664,AST01425,06/07/2024,Transfer,1,28.8,Completed,28.8
ORD01426,ACC00970,AST01426,10/09/2025,Modify,1,12.6,In Progress,12.6
ORD01427,ACC00674,AST01427,01/01/2023,Upgrade,1,28.8,Completed,28.8
ORD01428,ACC00439,AST01428,09/02/2024,Cease,2,56.25,Completed,112.5
ORD01429,ACC00351,AST01429,10/09/2025,Upgrade,3,242.0,Open,726.0
ORD01430,ACC00887,AST01430,05/07/2023,Cease,5,275.0,Completed,1375.0
ORD01431,ACC00500,AST01431,02/05/2023,Transfer,1,45.0,Completed,45.0
ORD01432,ACC00253,AST01432,26/01/2025,Modify,1,36.0,Completed,36.0
ORD01433,ACC00166,AST01433,30/05/2025,New Installation,2,17.5,Completed,35.0
ORD01434,ACC00556,AST01434,18/02/2025,Modify,5,15.4,Completed,77.0
ORD01435,ACC00353,AST01435,23/01/2023,Transfer,3,270.0,Completed,810.0
ORD01436,ACC00881,AST01436,27/01/2024,Upgrade,1,40.5,Completed,40.5
ORD01437,ACC00759,AST01437,08/08/2025,Modify,1,16.65,Completed,16.65
ORD01438,ACC00331,AST01438,18/03/2026,Modify,10,45.0,Completed,450.0
ORD01439,ACC00174,AST01439,25/11/2024,Upgrade,1,21.0,Open,21.0
ORD01440,ACC00731,AST01440,30/03/2023,New Installation,5,34.2,Completed,171.0
ORD01441,ACC00185,AST01441,30/05/2023,New Installation,1,20.35,In Progress,20.35
ORD01442,ACC00687,AST01442,27/01/2024,New Installation,3,40.5,In Progress,121.5
ORD01443,ACC00881,AST01443,20/04/2023,Modify,3,21.6,Completed,64.8
ORD01444,ACC00663,AST01444,21/05/2024,Transfer,5,150.0,Open,750.0
ORD01445,ACC00609,AST01445,11/02/2023,Transfer,3,32.0,In Progress,96.0
ORD01446,ACC00043,AST01446,05/08/2024,Modify,1,21.0,Open,21.0
ORD01447,ACC00914,AST01447,15/06/2025,New Installation,2,10.45,Completed,20.9
ORD01448,ACC00868,AST01448,16/07/2025,Transfer,10,18.5,Completed,185.0
ORD01449,ACC00019,AST01449,12/10/2023,Modify,10,162.0,Completed,1620.0
ORD01450,ACC00213,AST01450,14/01/2025,Upgrade,1,45.0,Open,45.0
ORD01451,ACC00358,AST01451,17/06/2025,Transfer,1,165.0,In Progress,165.0
ORD01452,ACC00016,AST01452,23/05/2023,Upgrade,2,20.35,Completed,40.7
ORD01453,ACC00575,AST01453,23/04/2024,Cease,1,11.88,Completed,11.88
ORD01454,ACC00851,AST01454,16/05/2023,New Installation,1,47.5,Completed,47.5
ORD01455,ACC00524,AST01455,27/03/2023,Upgrade,5,8.55,Completed,42.75
ORD01456,ACC00610,AST01456,10/11/2024,Transfer,1,18.5,Completed,18.5
ORD01457,ACC00953,AST01457,09/03/2026,Upgrade,10,11.88,Open,118.8
ORD01458,ACC00215,AST01458,03/02/2025,Cease,1,10.45,Open,10.45
ORD01459,ACC00545,AST01459,30/11/2025,Upgrade,3,10.45,Completed,31.35
ORD01460,ACC00198,AST01460,16/08/2023,Modify,3,150.0,Completed,450.0
ORD01461,ACC00451,AST01461,02/01/2025,Modify,3,12.6,Completed,37.8
ORD01462,ACC00729,AST01462,07/08/2023,Transfer,3,47.5,In Progress,142.5
ORD01463,ACC00065,AST01463,03/04/2023,Modify,3,225.0,Completed,675.0
ORD01464,ACC00304,AST01464,10/09/2025,Modify,5,12.6,Completed,63.0
ORD01465,ACC00066,AST01465,31/10/2023,Upgrade,10,225.0,Completed,2250.0
ORD01466,ACC00815,AST01466,10/06/2023,Transfer,10,14.25,Completed,142.5
ORD01467,ACC00016,AST01467,19/06/2024,Upgrade,5,220.0,Completed,1100.0
ORD01468,ACC00631,AST01468,07/10/2024,Cease,10,32.0,Completed,320.0
ORD01469,ACC00563,AST01469,16/01/2026,Modify,5,56.25,Open,281.25
ORD01470,ACC00117,AST01470,29/07/2023,New Installation,10,34.2,Completed,342.0
ORD01471,ACC00004,AST01471,06/03/2024,Cease,5,11.88,Completed,59.4
ORD01472,ACC00592,AST01472,22/08/2023,Modify,2,26.4,Completed,52.8
ORD01473,ACC00081,AST01473,26/02/2024,New Installation,2,225.0,In Progress,450.0
ORD01474,ACC00602,AST01474,07/06/2025,Upgrade,1,220.0,Open,220.0
ORD01475,ACC00067,AST01475,27/07/2024,Transfer,3,14.25,Completed,42.75
ORD01476,ACC00060,AST01476,20/06/2024,Modify,5,9.5,Completed,47.5
ORD01477,ACC00564,AST01477,17/04/2025,New Installation,5,220.0,In Progress,1100.0
ORD01478,ACC00289,AST01478,15/05/2024,Upgrade,1,8.55,In Progress,8.55
ORD01479,ACC00779,AST01479,03/04/2023,Cease,3,21.0,Completed,63.0
ORD01480,ACC00569,AST01480,23/02/2023,Modify,10,23.12,Completed,231.2
ORD01481,ACC00496,AST01481,31/01/2026,Transfer,1,34.2,Completed,34.2
ORD01482,ACC00335,AST01482,22/01/2024,Transfer,3,242.0,Completed,726.0
ORD01483,ACC00556,AST01483,23/03/2025,Modify,1,67.5,Completed,67.5
ORD01484,ACC00418,AST01484,06/01/2026,Cease,10,35.2,Completed,352.0
ORD01485,ACC00603,AST01485,20/08/2023,Cease,2,24.0,Open,48.0
ORD01486,ACC00556,AST01486,21/08/2024,Transfer,1,17.5,Completed,17.5
ORD01487,ACC00921,AST01487,29/01/2025,New Installation,3,40.0,Completed,120.0
ORD01488,ACC00008,AST01488,18/05/2024,Cease,1,15.4,Completed,15.4
ORD01489,ACC00658,AST01489,26/03/2024,Modify,1,40.0,Open,40.0
ORD01490,ACC00003,AST01490,04/02/2026,Transfer,5,20.35,Completed,101.75
ORD01491,ACC00803,AST01491,21/05/2023,Upgrade,1,9.5,Open,9.5
ORD01492,ACC00438,AST01492,19/01/2023,Upgrade,1,47.5,In Progress,47.5
ORD01493,ACC00332,AST01493,28/01/2023,New Installation,3,198.0,Completed,594.0
ORD01494,ACC00998,AST01494,17/02/2023,Transfer,2,14.25,In Progress,28.5
ORD01495,ACC00039,AST01495,27/12/2023,Transfer,3,38.0,Completed,114.0
ORD01496,ACC00133,AST01496,04/01/2025,Cease,10,220.0,Completed,2200.0
ORD01497,ACC00091,AST01497,09/10/2024,Cease,5,41.8,Completed,209.0
ORD01498,ACC00520,AST01498,14/07/2024,Cease,3,12.6,In Progress,37.8
ORD01499,ACC00464,AST01499,27/12/2025,Upgrade,3,49.5,Completed,148.5
ORD01500,ACC00058,AST01500,04/02/2025,Modify,1,45.0,Completed,45.0
ORD01501,ACC00505,AST01501,29/04/2023,New Installation,5,225.0,Completed,1125.0
ORD01502,ACC00896,AST01502,30/05/2023,Upgrade,1,16.65,Completed,16.65
ORD01503,ACC00943,AST01503,22/01/2023,Cease,5,162.0,Completed,810.0
ORD01504,ACC00512,AST01504,11/08/2023,Cease,1,40.5,In Progress,40.5
ORD01505,ACC00186,AST01505,03/09/2025,Upgrade,1,32.0,Completed,32.0
ORD01506,ACC00432,AST01506,09/03/2026,Modify,2,24.0,Completed,48.0
ORD01507,ACC00476,AST01507,04/03/2025,Modify,5,165.0,Completed,825.0
ORD01508,ACC00105,AST01508,13/08/2025,Modify,10,14.0,Completed,140.0
ORD01509,ACC00502,AST01509,10/04/2026,Upgrade,10,41.8,Completed,418.0
ORD01510,ACC00304,AST01510,22/01/2026,Transfer,1,23.12,Completed,23.12
ORD01511,ACC00366,AST01511,27/01/2023,Cease,1,47.5,Completed,47.5
ORD01512,ACC00019,AST01512,29/09/2024,Modify,1,162.0,Open,162.0
ORD01513,ACC00979,AST01513,20/01/2026,New Installation,5,21.0,Completed,105.0
ORD01514,ACC00872,AST01514,06/10/2025,Upgrade,1,225.0,Open,225.0
ORD01515,ACC00925,AST01515,05/03/2024,Cease,10,57.0,Open,570.0
ORD01516,ACC00215,AST01516,30/04/2025,Cease,1,21.6,In Progress,21.6
ORD01517,ACC00748,AST01517,02/08/2024,Upgrade,3,15.4,Completed,46.2
ORD01518,ACC00084,AST01518,09/01/2023,Modify,2,35.2,Completed,70.4
ORD01519,ACC00062,AST01519,02/01/2026,Upgrade,1,57.0,Completed,57.0
ORD01520,ACC00074,AST01520,13/04/2026,Transfer,1,35.2,Completed,35.2
ORD01521,ACC00481,AST01521,01/03/2024,Transfer,2,26.4,Open,52.8
ORD01522,ACC00289,AST01522,29/03/2023,Upgrade,1,150.0,Completed,150.0
ORD01523,ACC00459,AST01523,30/11/2024,New Installation,1,40.0,Completed,40.0
ORD01524,ACC00467,AST01524,11/02/2024,Modify,2,40.0,Completed,80.0
ORD01525,ACC00993,AST01525,20/10/2025,Modify,5,135.0,Completed,675.0
ORD01526,ACC00791,AST01526,25/10/2024,Transfer,1,67.5,Completed,67.5
ORD01527,ACC00392,AST01527,14/02/2026,Cease,2,162.0,Completed,324.0
ORD01528,ACC00743,AST01528,18/09/2023,Modify,2,15.4,Completed,30.8
ORD01529,ACC00069,AST01529,11/01/2023,Cease,2,162.0,Completed,324.0
ORD01530,ACC00649,AST01530,22/12/2024,Cease,3,28.8,Completed,86.4
ORD01531,ACC00814,AST01531,21/09/2024,Transfer,1,14.0,Completed,14.0
ORD01532,ACC00371,AST01532,18/06/2023,Transfer,2,150.0,Completed,300.0
ORD01533,ACC00147,AST01533,16/02/2026,Modify,10,15.4,Completed,154.0
ORD01534,ACC00516,AST01534,31/05/2024,New Installation,3,35.2,Completed,105.6
ORD01535,ACC00192,AST01535,15/11/2024,Transfer,1,67.5,Completed,67.5
ORD01536,ACC00916,AST01536,26/11/2025,Cease,1,180.0,In Progress,180.0
ORD01537,ACC00924,AST01537,22/09/2024,New Installation,1,35.2,Completed,35.2
ORD01538,ACC00537,AST01538,17/09/2023,New Installation,1,20.35,Completed,20.35
ORD01539,ACC00717,AST01539,23/12/2025,Upgrade,1,9.5,Completed,9.5
ORD01540,ACC00535,AST01540,17/06/2024,Modify,1,16.65,Completed,16.65
ORD01541,ACC00931,AST01541,15/11/2024,Upgrade,10,270.0,Completed,2700.0
ORD01542,ACC00646,AST01542,17/11/2023,Modify,1,40.0,Completed,40.0
ORD01543,ACC00609,AST01543,27/12/2025,Upgrade,10,30.0,Completed,300.0
ORD01544,ACC00487,AST01544,24/01/2023,New Installation,3,32.0,Completed,96.0
ORD01545,ACC00929,AST01545,04/07/2024,Transfer,1,135.0,Completed,135.0
ORD01546,ACC00063,AST01546,29/06/2023,Transfer,1,135.0,Completed,135.0
ORD01547,ACC00539,AST01547,11/07/2023,Upgrade,1,8.55,Completed,8.55
ORD01548,ACC00548,AST01548,12/11/2025,Modify,2,275.0,Completed,550.0
ORD01549,ACC00905,AST01549,17/04/2024,Upgrade,5,9.5,Completed,47.5
ORD01550,ACC00838,AST01550,03/02/2025,Cease,1,21.0,Completed,21.0
ORD01551,ACC00847,AST01551,30/09/2023,Upgrade,3,35.2,Completed,105.6
ORD01552,ACC00476,AST01552,13/06/2024,New Installation,2,11.88,Completed,23.76
ORD01553,ACC00199,AST01553,23/11/2025,Modify,10,225.0,In Progress,2250.0
ORD01554,ACC00044,AST01554,05/04/2023,Upgrade,2,21.6,Completed,43.2
ORD01555,ACC00882,AST01555,25/12/2023,Modify,1,49.5,Completed,49.5
ORD01556,ACC00244,AST01556,14/10/2023,New Installation,1,47.5,In Progress,47.5
ORD01557,ACC00396,AST01557,14/04/2025,New Installation,10,14.0,Completed,140.0
ORD01558,ACC00244,AST01558,05/05/2025,Cease,5,242.0,Completed,1210.0
ORD01559,ACC00001,AST01559,16/05/2023,Modify,10,165.0,Open,1650.0
ORD01560,ACC00281,AST01560,09/04/2025,Transfer,1,23.12,Completed,23.12
ORD01561,ACC00747,AST01561,23/05/2023,Transfer,1,56.25,In Progress,56.25
ORD01562,ACC00206,AST01562,13/10/2025,Cease,1,21.6,Completed,21.6
ORD01563,ACC00518,AST01563,15/08/2025,Transfer,1,40.5,Completed,40.5
ORD01564,ACC00641,AST01564,02/02/2023,Upgrade,1,30.0,Completed,30.0
ORD01565,ACC00439,AST01565,19/06/2024,Transfer,5,14.0,Completed,70.0
ORD01566,ACC00823,AST01566,02/05/2024,New Installation,2,17.5,Open,35.0
ORD01567,ACC00458,AST01567,13/04/2026,Cease,3,165.0,Completed,495.0
ORD01568,ACC00471,AST01568,11/07/2023,Modify,1,16.65,Open,16.65
ORD01569,ACC00513,AST01569,19/11/2025,Modify,1,41.8,Completed,41.8
ORD01570,ACC00970,AST01570,04/04/2025,Upgrade,1,38.0,Open,38.0
ORD01571,ACC00856,AST01571,20/11/2023,Cease,10,20.35,Completed,203.5
ORD01572,ACC00668,AST01572,13/11/2023,Cease,1,21.0,Completed,21.0
ORD01573,ACC00418,AST01573,29/03/2023,New Installation,1,14.0,Completed,14.0
ORD01574,ACC00061,AST01574,19/08/2025,Upgrade,3,198.0,Completed,594.0
ORD01575,ACC00625,AST01575,14/11/2023,Upgrade,2,150.0,In Progress,300.0
ORD01576,ACC00380,AST01576,08/10/2024,Transfer,1,21.0,Completed,21.0
ORD01577,ACC00886,AST01577,02/01/2024,Modify,1,27.75,Completed,27.75
ORD01578,ACC00448,AST01578,29/01/2024,Cease,10,9.5,Completed,95.0
ORD01579,ACC00057,AST01579,23/07/2023,Transfer,10,27.75,In Progress,277.5
ORD01580,ACC00452,AST01580,01/08/2024,Cease,3,180.0,Completed,540.0
ORD01581,ACC00627,AST01581,02/02/2025,Transfer,1,41.8,Completed,41.8
ORD01582,ACC00306,AST01582,01/08/2025,Upgrade,2,48.0,Completed,96.0
ORD01583,ACC00630,AST01583,22/06/2024,Upgrade,5,165.0,Open,825.0
ORD01584,ACC00736,AST01584,02/03/2023,Modify,1,275.0,Completed,275.0
ORD01585,ACC00266,AST01585,28/04/2025,Cease,10,198.0,Completed,1980.0
ORD01586,ACC00613,AST01586,10/04/2026,Cease,2,11.88,Completed,23.76
ORD01587,ACC00393,AST01587,28/02/2024,New Installation,1,23.12,In Progress,23.12
ORD01588,ACC00421,AST01588,15/03/2024,Modify,1,242.0,In Progress,242.0
ORD01589,ACC00729,AST01589,04/03/2025,Modify,10,30.0,Open,300.0
ORD01590,ACC00638,AST01590,15/02/2023,New Installation,1,40.0,Completed,40.0
ORD01591,ACC00483,AST01591,21/07/2025,Modify,5,225.0,Completed,1125.0
ORD01592,ACC00230,AST01592,08/07/2023,Upgrade,3,47.5,Completed,142.5
ORD01593,ACC00016,AST01593,20/03/2023,New Installation,10,17.5,Completed,175.0
ORD01594,ACC00838,AST01594,03/09/2023,Cease,2,9.5,Completed,19.0
ORD01595,ACC00977,AST01595,10/05/2025,Modify,1,21.0,Completed,21.0
ORD01596,ACC00576,AST01596,09/10/2023,Upgrade,2,330.0,Completed,660.0
ORD01597,ACC00107,AST01597,16/05/2024,Modify,10,198.0,Completed,1980.0
ORD01598,ACC00325,AST01598,10/08/2025,New Installation,10,180.0,Open,1800.0
ORD01599,ACC00489,AST01599,26/01/2023,New Installation,2,150.0,Completed,300.0
ORD01600,ACC00893,AST01600,22/12/2023,Modify,2,49.5,In Progress,99.0
ORD01601,ACC00738,AST01601,10/09/2024,Cease,3,10.45,Completed,31.35
ORD01602,ACC00432,AST01602,23/11/2023,Transfer,3,225.0,In Progress,675.0
ORD01603,ACC00209,AST01603,25/01/2024,Upgrade,5,14.0,Open,70.0
ORD01604,ACC00070,AST01604,19/08/2023,Cease,5,24.0,Open,120.0
ORD01605,ACC00414,AST01605,18/12/2025,Transfer,1,8.55,Open,8.55
ORD01606,ACC00958,AST01606,01/02/2025,Cease,1,187.5,Completed,187.5
ORD01607,ACC00918,AST01607,11/03/2026,Cease,10,187.5,Open,1875.0
ORD01608,ACC00558,AST01608,07/08/2024,Upgrade,1,27.75,Completed,27.75
ORD01609,ACC00111,AST01609,16/01/2023,Cease,10,28.8,In Progress,288.0
ORD01610,ACC00285,AST01610,05/06/2024,Upgrade,1,30.0,Completed,30.0
ORD01611,ACC00102,AST01611,30/07/2023,Upgrade,1,162.0,Completed,162.0
ORD01612,ACC00811,AST01612,24/03/2026,New Installation,1,18.5,Completed,18.5
ORD01613,ACC00322,AST01613,14/05/2024,Transfer,1,180.0,Open,180.0
ORD01614,ACC00352,AST01614,01/12/2023,Modify,5,15.4,Completed,77.0
ORD01615,ACC00367,AST01615,30/12/2024,Upgrade,1,45.0,Completed,45.0
ORD01616,ACC00681,AST01616,20/02/2026,Upgrade,5,150.0,Open,750.0
ORD01617,ACC00131,AST01617,01/10/2025,Transfer,10,18.5,Open,185.0
ORD01618,ACC00012,AST01618,03/02/2024,Upgrade,1,11.88,Completed,11.88
ORD01619,ACC00104,AST01619,17/06/2024,Modify,1,49.5,Completed,49.5
ORD01620,ACC00112,AST01620,22/01/2025,Transfer,5,23.12,Completed,115.6
ORD01621,ACC00381,AST01621,18/04/2024,Transfer,1,57.0,In Progress,57.0
ORD01622,ACC00816,AST01622,06/12/2025,Modify,1,18.5,Completed,18.5
ORD01623,ACC00670,AST01623,30/09/2025,Transfer,3,56.25,Completed,168.75
ORD01624,ACC00652,AST01624,14/04/2026,Cease,1,225.0,Completed,225.0
ORD01625,ACC00489,AST01625,27/05/2024,Upgrade,2,150.0,Open,300.0
